chunk_id,text_preview,source,page,timestamp,is_priority,cluster_id,cluster_label
3146,"Appendix Page 181 This was, by world-wide standards, archaic, as most exchanges quoted in decimals. ...",Flow toxicity in a high frequency world.pdf,9,2025-04-17 01:44:54,,4,Options & Vol
3147,Appendix Page 182 9 The (ongoing) debate over consolidation and fragmentation In all security market...,Flow toxicity in a high frequency world.pdf,10,2025-04-17 01:44:54,,1,Technical Analysis
3148,"Appendix Page 183 In soliciting comment, the SEC took the occasion to address broad issues. In the “...",Flow toxicity in a high frequency world.pdf,11,2025-04-17 01:44:54,,7,Market Liquidity
3149,"Appendix Page 184 venues would be allowed to develop and price information as they saw fit. Thus, th...",Flow toxicity in a high frequency world.pdf,12,2025-04-17 01:44:54,,4,Options & Vol
3150,Appendix Page 185 12 The SEC’s initiative on disclosure of order routing and execution practices Whe...,Flow toxicity in a high frequency world.pdf,13,2025-04-17 01:44:54,,4,Options & Vol
3151,Appendix Page 186 13 Time line The preceding discussion has been organized by topic. The following c...,Flow toxicity in a high frequency world.pdf,14,2025-04-17 01:44:54,,9,Crypto Market Struct
3152,Appendix Page 187 Date Regulatory NYSE Nasdaq Vanderbilt University press release. 14 References Chr...,Flow toxicity in a high frequency world.pdf,15,2025-04-17 01:44:54,,1,Technical Analysis
3153,Bibliography Many of the papers below are available online. Some of the online links may be reachabl...,Flow toxicity in a high frequency world.pdf,16,2025-04-17 01:44:54,,6,Macro Risk
3154,"Bibliography Page 189 Bibliography Acharya, V. V., Pedersen, L. H., 2002. Asset pricing with liquidi...",Flow toxicity in a high frequency world.pdf,17,2025-04-17 01:44:54,,4,Options & Vol
3155,"Bibliography Page 190 7, 151-174. Biais, B., Glosten, L., Spatt, C., 2002. The microstructure of sto...",Flow toxicity in a high frequency world.pdf,18,2025-04-17 01:44:54,,4,Options & Vol
3156,"Bibliography Page 191 Eleswarapu, Venkat R., and Marc R. Reinganum, 1993, The seasonal behavior of t...",Flow toxicity in a high frequency world.pdf,19,2025-04-17 01:44:54,,4,Options & Vol
3157,"Bibliography Page 192 traders have diverse information, Journal of Finance 31, 573-585. Grossman, Sa...",Flow toxicity in a high frequency world.pdf,20,2025-04-17 01:44:54,,1,Technical Analysis
3158,"Bibliography Page 193 Hasbrouck, Joel, and George Sofianos, 1993, The trades of market makers: An em...",Flow toxicity in a high frequency world.pdf,21,2025-04-17 01:44:54,,4,Options & Vol
3159,"Bibliography Page 194 Madhavan, Ananth, and Seymour Smidt, 1993, An analysis of changes in specialis...",Flow toxicity in a high frequency world.pdf,22,2025-04-17 01:44:54,,4,Options & Vol
3160,"Bibliography Page 195 working paper 98-01. Stoll, Hans, 1976, Dealer inventory behavior: An empirica...",Flow toxicity in a high frequency world.pdf,23,2025-04-17 01:44:54,,1,Technical Analysis
3161,1 Flow Toxicity and Liquidity in a High Frequency World David Easley Scarborough Professor and Donal...,Flow toxicity in a high frequency world.pdf,24,2025-04-17 01:44:54,,1,Technical Analysis
3162,2 Flow Toxicity and Liquidity in a High Frequency World ABSTRACT Order flow is toxic when it adverse...,Flow toxicity in a high frequency world.pdf,25,2025-04-17 01:44:54,,1,Technical Analysis
3163,3 Flow Toxicity and Liquidity in a High Frequency World High frequency (HF) trading firms represent ...,Flow toxicity in a high frequency world.pdf,26,2025-04-17 01:44:54,,1,Technical Analysis
3164,"4 trading in high frequency markets. We argue that in the high frequency world, trade-time, as captu...",Flow toxicity in a high frequency world.pdf,27,2025-04-17 01:44:54,,1,Technical Analysis
3165,"5 associated with large volumes, sampling by volume is a proxy for sampling by volatility.2 The resu...",Flow toxicity in a high frequency world.pdf,28,2025-04-17 01:44:54,,1,Technical Analysis
3166,"6 the VPIN metric to monitor the conditions under which liquidity is provided, and pro-actively rest...",Flow toxicity in a high frequency world.pdf,29,2025-04-17 01:44:54,,1,Technical Analysis
3167,7 complement recent theoretical research looking at the relation between liquidity and market fragil...,Flow toxicity in a high frequency world.pdf,30,2025-04-17 01:44:54,,4,Options & Vol
3168,8 1. THE MODEL In this section we describe the basic model that allows us to infer the toxicity of o...,Flow toxicity in a high frequency world.pdf,31,2025-04-17 01:44:54,,1,Technical Analysis
3169,"9 volume is interpreted as information-based trade, and it is used to identify µ. The number of peri...",Flow toxicity in a high frequency world.pdf,32,2025-04-17 01:44:54,,4,Options & Vol
3170,"10 𝐵(𝑡) = 𝐸[𝑆𝑖|𝑡] − 𝜇𝑃𝑏(𝑡) 𝜀+ 𝜇𝑃𝑏(𝑡) ൫𝐸[𝑆𝑖|𝑡] −𝑆𝑖൯ (2) Similarly, the Ask is the expected value of...",Flow toxicity in a high frequency world.pdf,33,2025-04-17 01:44:54,,4,Options & Vol
3171,"11 The key component of this model is the probability that an order is from an informed trader, whic...",Flow toxicity in a high frequency world.pdf,34,2025-04-17 01:44:54,,4,Options & Vol
3172,12 2.1. The Nature of Information and Time Information in the standard sequential trade model is gen...,Flow toxicity in a high frequency world.pdf,35,2025-04-17 01:44:54,,1,Technical Analysis
3173,"13 shows, trading in E-mini S&P 500 futures (the blue curve and scale on the left side of the graph)...",Flow toxicity in a high frequency world.pdf,36,2025-04-17 01:44:54,,1,Technical Analysis
3174,"14 first E-mini S&P 500 futures observation of the day, we are about to draw our fourth observation ...",Flow toxicity in a high frequency world.pdf,37,2025-04-17 01:44:54,,4,Options & Vol
3175,15 trades occurring in short intervals were not in fact independent observations. Aggregating trades...,Flow toxicity in a high frequency world.pdf,38,2025-04-17 01:44:54,,1,Technical Analysis
3176,"16 In our analysis, we aggregate trades over short intervals and then use the standardized price cha...",Flow toxicity in a high frequency world.pdf,39,2025-04-17 01:44:54,,4,Options & Vol
3177,17 Our primary use of volume is to compute order imbalance. Let 𝑂𝐼𝜏= |𝑉𝜏 𝐵−𝑉𝜏 𝑆| be the order imbala...,Flow toxicity in a high frequency world.pdf,40,2025-04-17 01:44:54,,4,Options & Vol
3178,18 allow time for the market price to adjust to the trade direction information that we attempt to r...,Flow toxicity in a high frequency world.pdf,41,2025-04-17 01:44:54,,1,Technical Analysis
3179,"19 constant, and it is equal to V, for all τ. We then approximate expected trade imbalance by averag...",Flow toxicity in a high frequency world.pdf,42,2025-04-17 01:44:54,,4,Options & Vol
3180,"20 our procedure produces 137 estimations of the VPIN metric, compared to the average 50 daily estim...",Flow toxicity in a high frequency world.pdf,43,2025-04-17 01:44:54,,9,Crypto Market Struct
3181,"21 an average of 50 price observations a day, equally spaced by time in the first case (chronologica...",Flow toxicity in a high frequency world.pdf,44,2025-04-17 01:44:54,,4,Options & Vol
3182,22 relative levels of VPIN as captured by their cumulative distribution function rather than at abso...,Flow toxicity in a high frequency world.pdf,45,2025-04-17 01:44:54,,9,Crypto Market Struct
3183,23 3.2. Stability to Changes in the Transaction Record A second stability test concerns the impact t...,Flow toxicity in a high frequency world.pdf,46,2025-04-17 01:44:54,,9,Crypto Market Struct
3184,"24 deviations that are apparent in Figure 5 coincide with spikes in VPIN values. For example, on May...",Flow toxicity in a high frequency world.pdf,47,2025-04-17 01:44:54,,0,Crypto & DeFi
3185,25 A natural concern arising from our estimates of VPIN is that its AR(1) coefficients are very clos...,Flow toxicity in a high frequency world.pdf,48,2025-04-17 01:44:54,,0,Crypto & DeFi
3186,26 [FIGURE 6 HERE] A more recent episode of extreme toxicity occurred in the aftermath of the Japane...,Flow toxicity in a high frequency world.pdf,49,2025-04-17 01:44:54,,1,Technical Analysis
3187,"27 energy prices would ramp up, fueled by the violence sweeping through North Africa and the Middle ...",Flow toxicity in a high frequency world.pdf,50,2025-04-17 01:44:54,,1,Technical Analysis
3188,"28 over this holding period? And, second, how does the persistence of high toxicity affect price beh...",Flow toxicity in a high frequency world.pdf,51,2025-04-17 01:44:54,,4,Options & Vol
3189,"29 𝜌ቀ𝐿𝑛(𝑉𝑃𝐼𝑁𝜏−1), ቚ 𝑃𝜏 𝑃𝜏−1 −1ቚቁ, where τ indexes volume buckets. Because VPINs can be estimated usi...",Flow toxicity in a high frequency world.pdf,52,2025-04-17 01:44:54,,9,Crypto Market Struct
3190,30 drawing conclusions from a simple correlation problematic. One alternative would be to estimate a...,Flow toxicity in a high frequency world.pdf,53,2025-04-17 01:44:54,,0,Crypto & DeFi
3191,"31 returns are in the 0% to 0.25% range more than 90% of time.. Second, when VPIN is high, the condi...",Flow toxicity in a high frequency world.pdf,54,2025-04-17 01:44:54,,0,Crypto & DeFi
3192,"32 result not only means that VPIN anticipates a large proportion of extreme volatility events, but ...",Flow toxicity in a high frequency world.pdf,55,2025-04-17 01:44:54,,9,Crypto Market Struct
3193,33 5.4. Does Extreme Volatility Always Occur Once VPIN is High? We know from Table 4b that large abs...,Flow toxicity in a high frequency world.pdf,56,2025-04-17 01:44:54,,9,Crypto Market Struct
3194,"34 To be precise, we let i be an index that is updated by one every time that VPIN crosses from one ...",Flow toxicity in a high frequency world.pdf,57,2025-04-17 01:44:54,,0,Crypto & DeFi
3195,35 [FIGURE 14 HERE] Figure 14 plots the probabilities of the largest absolute return being in excess...,Flow toxicity in a high frequency world.pdf,58,2025-04-17 01:44:54,,0,Crypto & DeFi
3196,36 It is this latter property that we believe makes VPIN a risk management tool for the new world of...,Flow toxicity in a high frequency world.pdf,59,2025-04-17 01:44:54,,1,Technical Analysis
3197,37 FOOTNOTES 1 See Clark [1973] or Ané and Geman [2000] for a primer on subordinated stochastic proc...,Flow toxicity in a high frequency world.pdf,60,2025-04-17 01:44:54,,1,Technical Analysis
3198,"38 10 Over the last three years of E-mini S&P 500 futures data, in an average 10-minute period there...",Flow toxicity in a high frequency world.pdf,61,2025-04-17 01:44:54,,1,Technical Analysis
3199,39 19 For predicting toxicity-induced volatility what matters is whether the level of VPIN at any ti...,Flow toxicity in a high frequency world.pdf,62,2025-04-17 01:44:54,,9,Crypto Market Struct
3200,"40 25 “Nervy investors dump commodities”. Financial Times, May 7th 2011. 26 A video of this event ca...",Flow toxicity in a high frequency world.pdf,63,2025-04-17 01:44:54,,1,Technical Analysis
3201,"41 0.58, or a weekly model with IC of 0.28, or a daily model with IC of 0.13. High frequency models ...",Flow toxicity in a high frequency world.pdf,64,2025-04-17 01:44:54,,1,Technical Analysis
3202,"42 APPENDICES A.1. ALGORITHM FOR COMPUTING THE VPIN METRIC1 In this appendix, we describe the proced...",Flow toxicity in a high frequency world.pdf,65,2025-04-17 01:44:54,,1,Technical Analysis
3203,"43 8. , split volume between buy and sell initiated: a. 𝑉𝜏 𝐵= ∑ 𝑍ቀ ∆𝑃𝑖 𝜎∆𝑃ቁ 𝜏𝑉 𝑖=(𝜏−1)𝑉+1 b. 𝑉𝜏 𝑆= ∑...",Flow toxicity in a high frequency world.pdf,66,2025-04-17 01:44:54,,6,Macro Risk
3204,44 Table A1 – Monte Carlo results for n=50 We generate nodes of scanning the entire range of possibl...,Flow toxicity in a high frequency world.pdf,67,2025-04-17 01:44:54,,6,Macro Risk
3205,"45 b. VPIN: (V,n) c. PIN: (α,μ) 2. Set 𝜀= 𝑉−𝛼𝜇 2 , s=0, j=0 3. j=j+1 4. Draw three random numbers fr...",Flow toxicity in a high frequency world.pdf,68,2025-04-17 01:44:54,,6,Macro Risk
3206,46 TABLES Table 1: Results of sampling by Chronological time versus Volume time We use data from 1-m...,Flow toxicity in a high frequency world.pdf,69,2025-04-17 01:44:54,,9,Crypto Market Struct
3207,47 Table 2: The VPIN toxicity metric for S&P 500 E-mini Futures and WTI Crude Oil Futures This table...,Flow toxicity in a high frequency world.pdf,70,2025-04-17 01:44:54,,0,Crypto & DeFi
3208,48 Table 3: The CDF of VPIN for different sample periods This table provides critical values for the...,Flow toxicity in a high frequency world.pdf,71,2025-04-17 01:44:54,,0,Crypto & DeFi
3209,49 Table 4: Conditional Probability Distributions of VPIN and Absolute Return Table 4a –𝑃𝑟𝑜𝑏ቀቚ 𝑃𝜏 𝑃𝜏...,Forecasting.pdf,1,2025-04-17 01:44:54,,0,Crypto & DeFi
3210,50 Table 5: VPIN and Volatility Events This table shows the maximum exposure of the market maker to ...,Forecasting.pdf,2,2025-04-17 01:44:54,,0,Crypto & DeFi
3211,51 Figure 1: Average daily volume profile of E-Mini S&P Future and EC1 Future This figure shows the ...,Forecasting.pdf,3,2025-04-17 01:44:54,,0,Crypto & DeFi
3212,"52 Figure 2: Time gap and VPIN on May 6, 2010 This Figure demonstrates how the time gap used to comp...",Forecasting.pdf,4,2025-04-17 01:44:54,,9,Crypto Market Struct
3213,"53 Figure 3: Graphs of Price Changes for E-mini S&P 500 futures, sampled by regular time intervals a...",Forecasting.pdf,5,2025-04-17 01:44:54,,9,Crypto Market Struct
3214,54 Figure 4: The VPIN Toxicity Metric and Trade Classification (a) VPIN estimated on 1-minute time b...,Forecasting.pdf,6,2025-04-17 01:44:54,,6,Macro Risk
3215,55 Figure 4: The VPIN Toxicity Metric and Trade Classification (b) – VPIN estimated on 10-second tim...,Forecasting.pdf,7,2025-04-17 01:44:54,,6,Macro Risk
3216,56 Figure 4: The VPIN Toxicity Metric and Trade Classification (c) – VPIN estimated on trade-by-trad...,Forecasting.pdf,8,2025-04-17 01:44:54,,0,Crypto & DeFi
3217,57 Figure 5: Stability of VPIN Toxicity Metric Estimates This figure shows the differences in VPIN a...,Forecasting.pdf,9,2025-04-17 01:44:54,,0,Crypto & DeFi
3218,58 Figure 6: VPIN for E-mini S&P 500 futures This figure shows the evolution of the E-Mini S&P futur...,Forecasting.pdf,10,2025-04-17 01:44:54,,0,Crypto & DeFi
3219,59 Figure 7: E-mini S&P 500 futures during the Fukushima Nuclear crisis This figure shows the behavi...,Forecasting.pdf,11,2025-04-17 01:44:54,,9,Crypto Market Struct
3220,60 Figure 8: The VPIN Toxicity Metric for WTI Crude Oil Futures This figure shows the evolution of t...,Forecasting.pdf,12,2025-04-17 01:44:54,,0,Crypto & DeFi
3221,61 Figure 9: Crude on May 5th 2011 This figure shows the behavior of the WTI futures contract and it...,Forecasting.pdf,13,2025-04-17 01:44:54,,9,Crypto Market Struct
3222,62 Figure 10: Correlation between VPIN and future volatility for E-mini S&P 500 This figure shows th...,Forecasting.pdf,14,2025-04-17 01:44:54,,0,Crypto & DeFi
3223,63 Figure 11: E-mini S&P 500’s response to VPIN This figure shows the return on the E-mini S&P 500 f...,Forecasting.pdf,15,2025-04-17 01:44:54,,0,Crypto & DeFi
3224,64 Figure 12: Heat Map of High VPIN and High Returns This figure shows how parameter selection regar...,Forecasting.pdf,16,2025-04-17 01:44:54,,0,Crypto & DeFi
3225,65 Figure 13: Natural Gas on June 8th 2011 This figure shows the behavior of the Natural Gas futures...,Forecasting.pdf,17,2025-04-17 01:44:54,,9,Crypto Market Struct
3226,66 Figure 14: Probability of “True Positives” This figure plots the probabilities of the largest abs...,Forecasting.pdf,18,2025-04-17 01:44:54,,0,Crypto & DeFi
3227,"67 REFERENCES Admati, A. and P. Pfleiderer. 1988. A Theory of Intra-day Patterns: Volume and Price V...",Forecasting.pdf,19,2025-04-17 01:44:54,,1,Technical Analysis
3228,"68 DeGennaro, R.P. and R.E. Shrieves. 1995. Public Information Releases, Private Information Arrival...",Forecasting.pdf,20,2025-04-17 01:44:54,,1,Technical Analysis
3229,"69 Engle, R. and J. Russell. 2005. A Discrete-State Continuous-Time Model of Financial Transactions ...",Forecasting.pdf,21,2025-04-17 01:44:54,,4,Options & Vol
